LegalDescription,TownshipRange,Township,Range,Section,County,Created,Modified,Modified By,TownshipRange,DocumentName,ID
"<font color=""%23000000"">SECTION 34, TOWNSHIP 14 NORTH, RANGE 9 WEST, CANADIAN</font>","T14N-R9W","T14N","R9W","<font color=""%23000000"">SECTION 34</font>","CANADIAN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R9W","030AA997.pdf","1088"
"<font color=""%23000000"">SECTION 17, TOWNSHIP 14 NORTH, RANGE 9 WEST, CANADIAN</font>","T14N-R9W","T14N","R9W","<font color=""%23000000"">SECTION 17</font>","CANADIAN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R9W","030B77D3.pdf","1089"
"<font color=""%23000000"">SECTION 20, TOWNSHIP 14 NORTH, RANGE 9 WEST, CANADIAN</font>","T14N-R9W","T14N","R9W","<font color=""%23000000"">SECTION 20</font>","CANADIAN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R9W","030B77D4.pdf","1090"
"<font color=""%23000000"">SECTION 20, TOWNSHIP 14 NORTH, RANGE 9 WEST, CANADIAN</font>","T14N-R9W","T14N","R9W","<font color=""%23000000"">SECTION 20</font>","CANADIAN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R9W","030B77D5.pdf","1091"
"<font color=""%23000000"">SECTION 27, TOWNSHIP 14 NORTH, RANGE 9 WEST, CANADIAN</font>","T14N-R9W","T14N","R9W","<font color=""%23000000"">SECTION 27</font>","CANADIAN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R9W","030BB283.pdf","1092"
"<font color=""%23000000"">SECTION 27, TOWNSHIP 14 NORTH, RANGE 9 WEST, CANADIAN</font>","T14N-R9W","T14N","R9W","<font color=""%23000000"">SECTION 27</font>","CANADIAN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R9W","030BB285.pdf","1093"
"<font color=""%23000000"">SECTION 27, TOWNSHIP 14 NORTH, RANGE 9 WEST, CANADIAN</font>","T14N-R9W","T14N","R9W","<font color=""%23000000"">SECTION 27</font>","CANADIAN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R9W","030BB286.pdf","1094"
"<font color=""%23000000"">SECTIONS 26 AND 35, TOWNSHIP 14 NORTH, RANGE 9 WEST, CANADIAN</font>","T14N-R9W","T14N","R9W","<font color=""%23000000"">SECTIONS 26 AND 35</font>","CANADIAN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R9W","030BC704.pdf","1095"
"<font color=""%23000000"">SECTIONS 26 AND 35, TOWNSHIP 14 NORTH, RANGE 9 WEST, CANADIAN</font>","T14N-R9W","T14N","R9W","<font color=""%23000000"">SECTIONS 26 AND 35</font>","CANADIAN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R9W","030BC705.pdf","1096"
"<font color=""%23000000"">SECTION 26, TOWNSHIP 14 NORTH, RANGE 9 WEST, CANADIAN</font>","T14N-R9W","T14N","R9W","<font color=""%23000000"">SECTION 26</font>","CANADIAN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R9W","030BC706.pdf","1097"
"<font color=""%23000000"">SECTION 35, TOWNSHIP 14 NORTH, RANGE 9 WEST, CANADIAN</font>","T14N-R9W","T14N","R9W","<font color=""%23000000"">SECTION 35</font>","CANADIAN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R9W","030BC707.pdf","1098"
"<font color=""%23000000"">SECTION 26, TOWNSHIP 14 NORTH, RANGE 9 WEST, CANADIAN</font>","T14N-R9W","T14N","R9W","<font color=""%23000000"">SECTION 26</font>","CANADIAN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R9W","030BC708.pdf","1099"
"<font color=""%23000000"">SECTION 35, TOWNSHIP 14 NORTH, RANGE 9 WEST, CANADIAN</font>","T14N-R9W","T14N","R9W","<font color=""%23000000"">SECTION 35</font>","CANADIAN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R9W","030BC709.pdf","1100"
"<font color=""%23000000"">SECTION 17, TOWNSHIP 14 NORTH, RANGE 9 WEST, CANADIAN</font>","T14N-R9W","T14N","R9W","<font color=""%23000000"">SECTION 17</font>","CANADIAN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R9W","030BFF25.pdf","1101"
"<font color=""%23000000"">SECTION 17, TOWNSHIP 14 NORTH, RANGE 9 WEST, CANADIAN</font>","T14N-R9W","T14N","R9W","<font color=""%23000000"">SECTION 17</font>","CANADIAN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R9W","030BFF26.pdf","1102"
"<font color=""%23000000"">SECTION 17, TOWNSHIP 14 NORTH, RANGE 14 WEST, CUSTER</font>","T14N-R14W","T14N","R14W","<font color=""%23000000"">SECTION 17</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R14W","occ5168922.pdf","1103"
"<font color=""%23000000"">SECTION 17, TOWNSHIP 14 NORTH, RANGE 14 WEST, CUSTER</font>","T14N-R14W","T14N","R14W","<font color=""%23000000"">SECTION 17</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R14W","occ5168923.pdf","1104"
"<font color=""%23000000"">SECTION 12, TOWNSHIP 14 NORTH, RANGE 14 WEST, CUSTER</font>","T14N-R14W","T14N","R14W","<font color=""%23000000"">SECTION 12</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R14W","030944AA.pdf","1105"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 24, TOWNSHIP 14 NORTH, RANGE 14 WEST, CUSTER</font>","T14N-R14W","T14N","R14W","<font color=""%23000000"">SECTION 24</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R14W","occ5272933.pdf","1106"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 25, TOWNSHIP 14 NORTH, RANGE 14 WEST, CUSTER</font>","T14N-R14W","T14N","R14W","<font color=""%23000000"">SECTION 25</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R14W","occ5272934.pdf","1107"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTIONS 24 AND 25, TOWNSHIP 14 NORTH, RANGE 14 WEST, CUSTER</font>","T14N-R14W","T14N","R14W","<font color=""%23000000"">SECTIONS 24 AND 25</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R14W","occ5272935.pdf","1108"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTIONS 24 AND 25, TOWNSHIP 14 NORTH, RANGE 14 WEST, CUSTER</font>","T14N-R14W","T14N","R14W","<font color=""%23000000"">SECTIONS 24 AND 25</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R14W","occ5272936.pdf","1109"
"<font color=""%23000000"">SECTION 25, TOWNSHIP 14 NORTH, RANGE 14 WEST, CUSTER</font>","T14N-R14W","T14N","R14W","<font color=""%23000000"">SECTION 25</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R14W","occ5273545.pdf","1110"
"<font color=""%23000000"">SECTION 25, TOWNSHIP 14 NORTH, RANGE 14 WEST, CUSTER</font>","T14N-R14W","T14N","R14W","<font color=""%23000000"">SECTION 25</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R14W","occ5273768.pdf","1111"
"<font color=""%23000000"">SECTION 25, TOWNSHIP 14 NORTH, RANGE 14 WEST, CUSTER</font>","T14N-R14W","T14N","R14W","<font color=""%23000000"">SECTION 25</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R14W","occ5273770.pdf","1112"
"<font color=""%23000000"">SECTION 25, TOWNSHIP 14 NORTH, RANGE 14 WEST, CUSTER</font>","T14N-R14W","T14N","R14W","<font color=""%23000000"">SECTION 25</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R14W","occ5273772.pdf","1113"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 24, TOWNSHIP 14 NORTH, RANGE 14 WEST, CUSTER</font>","T14N-R14W","T14N","R14W","<font color=""%23000000"">SECTION 24</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R14W","occ5274987.pdf","1114"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 25, TOWNSHIP 14 NORTH, RANGE 14 WEST, CUSTER</font>","T14N-R14W","T14N","R14W","<font color=""%23000000"">SECTION 25</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T14N-R14W","occ5274988.pdf","1115"
"<font color=""%23000000"">1. PARTIES&%2358; SECTION 35, TOWNSHIP 18 NORTH, RANGE 10 WEST, AND SECTION 2, TOWNSHIP 17 NORTH, RANGE 10 WEST, B L A I N E</font>","T17N-R10W","T17N","R10W","<font color=""%23000000"">1. PARTIES&%2358; </font><br><br><font color=""%23000000"">SECTION 35</font>","UNKNOWN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T17N-R10W","0309F2BF.pdf","1116"
"<font color=""%23000000"">I. Parties&%2358; SECTION 35, TOWNSHIP 18 NORTH, RANGE 10 WEST, AND SECTION 2, TOWNSHIP 17 NORTH, RANGE 10 WEST, B L A I N E</font>","T17N-R10W","T17N","R10W","<font color=""%23000000"">I. Parties&%2358; </font><br><br><font color=""%23000000"">SECTION 35</font>","UNKNOWN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T17N-R10W","0309F2C0.pdf","1117"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTIONS 35 AND 26, TOWNSHIP 16 NORTH, RANGE 10 WEST, ELAINE</font>","T16N-R10W","T16N","R10W","<font color=""%23000000"">SECTIONS 35 AND 26</font>","UNKNOWN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T16N-R10W","03098D0F.pdf","1118"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 36, TOWNSHIP 16 NORTH, RANGE 14 WEST, DEWEY</font>","T16N-R14W","T16N","R14W","<font color=""%23000000"">SECTION 36</font>","DEWEY","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T16N-R14W","occ5173500.pdf","1119"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 24, TOWNSHIP 16 NORTH, RANGE 14 WEST, DEWEY</font>","T16N-R14W","T16N","R14W","<font color=""%23000000"">SECTION 24</font>","DEWEY","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T16N-R14W","0309E42A.pdf","1120"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTIONS 24 AND 13, TOWNSHIP 16 NORTH, RANGE 14 WEST, DEWEY</font>","T16N-R14W","T16N","R14W","<font color=""%23000000"">SECTIONS 24 AND 13</font>","DEWEY","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T16N-R14W","0309E42B.pdf","1121"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTIONS 24 AND 13, TOWNSHIP 16 NORTH, RANGE 14 WEST, DEWEY</font>","T16N-R14W","T16N","R14W","<font color=""%23000000"">SECTIONS 24 AND 13</font>","DEWEY","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T16N-R14W","0309E42E.pdf","1122"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 35, TOWNSHIP 16 NORTH, RANGE 14 WEST, DEWEY</font>","T16N-R14W","T16N","R14W","<font color=""%23000000"">SECTION 35</font>","DEWEY","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T16N-R14W","030A5AD4.pdf","1123"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 35, TOWNSHIP 16 NORTH, RANGE 14 WEST, DEWEY</font>","T16N-R14W","T16N","R14W","<font color=""%23000000"">SECTION 35</font>","DEWEY","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T16N-R14W","030A5AD6.pdf","1124"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 35, TOWNSHIP 16 NORTH, RANGE 14 WEST, DEWEY</font>","T16N-R14W","T16N","R14W","<font color=""%23000000"">SECTION 35</font>","DEWEY","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T16N-R14W","030A5AD8.pdf","1125"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 16, TOWNSHIP 16 NORTH, RANGE 14 WEST, DEWEY</font>","T16N-R14W","T16N","R14W","<font color=""%23000000"">SECTION 16</font>","DEWEY","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T16N-R14W","occ5226252.pdf","1126"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTIONS 16 AND 21, TOWNSHIP 16 NORTH, RANGE 14 WEST, DEWEY</font>","T16N-R14W","T16N","R14W","<font color=""%23000000"">SECTIONS 16 AND 21</font>","DEWEY","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T16N-R14W","occ5226253.pdf","1127"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTIONS 16 AND 21, TOWNSHIP 16 NORTH, RANGE 14 WEST, DEWEY</font>","T16N-R14W","T16N","R14W","<font color=""%23000000"">SECTIONS 16 AND 21</font>","DEWEY","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T16N-R14W","occ5226254.pdf","1128"
"<font color=""%23000000"">SECTION 13, TOWNSHIP 16 NORTH, RANGE 14 WEST, DEWEY</font>","T16N-R14W","T16N","R14W","<font color=""%23000000"">SECTION 13</font>","DEWEY","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T16N-R14W","occ5253164.pdf","1129"
"<font color=""%23000000"">SECTION 13, TOWNSHIP 16 NORTH, RANGE 14 WEST, DEWEY</font>","T16N-R14W","T16N","R14W","<font color=""%23000000"">SECTION 13</font>","DEWEY","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T16N-R14W","occ5253394.pdf","1130"
"<font color=""%23000000"">SECTION 13, TOWNSHIP 16 NORTH, RANGE 14 WEST, DEWEY</font>","T16N-R14W","T16N","R14W","<font color=""%23000000"">SECTION 13</font>","DEWEY","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T16N-R14W","occ5253395.pdf","1131"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTIONS 14 AND 23, TOWNSHIP 15 NORTH, RANGE 13 WEST, ELAINE</font>","T15N-R13W","T15N","R13W","<font color=""%23000000"">SECTIONS 14 AND 23</font>","UNKNOWN","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R13W","occ5213855.pdf","1132"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 1, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 1</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5173149.pdf","1133"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 1, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 1</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5173495.pdf","1134"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 1, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 1</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5173498.pdf","1135"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 2, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 2</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","030A5AD0.pdf","1136"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 2, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 2</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","030A5ADA.pdf","1137"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 2, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 2</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","030A5B57.pdf","1138"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 2, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 2</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","030A5B58.pdf","1139"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 2, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 2</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","030A5B59.pdf","1140"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 2, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 2</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","030A5B5A.pdf","1141"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 2, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 2</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","030A5B5B.pdf","1142"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 2, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 2</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","030A5B5C.pdf","1143"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 34, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 34</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","030A5B63.pdf","1144"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 34, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 34</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","030A5B65.pdf","1145"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTIONS 34 AND 27, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTIONS 34 AND 27</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","030A5B66.pdf","1146"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTIONS 34 AND 27, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTIONS 34 AND 27</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","030A5B68.pdf","1147"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 27, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 27</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","030A5B6A.pdf","1148"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 29, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 29</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5214690.pdf","1149"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 20, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 20</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5214691.pdf","1150"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 7, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 7</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5223009.pdf","1151"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 18, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 18</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5223019.pdf","1152"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTIONS 7 AND 18, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTIONS 7 AND 18</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5223020.pdf","1153"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTIONS 7 AND 18, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTIONS 7 AND 18</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5223022.pdf","1154"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 7, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 7</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5226715.pdf","1155"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 18, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 18</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5226716.pdf","1156"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 28, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 28</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5259382.pdf","1157"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 21, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 21</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5259385.pdf","1158"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTIONS 28 AND 21, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTIONS 28 AND 21</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5259387.pdf","1159"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTIONS 28 AND 21, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTIONS 28 AND 21</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5259389.pdf","1160"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 33, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 33</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5269297.pdf","1161"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTIONS 33 AND 28, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTIONS 33 AND 28</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5269303.pdf","1162"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTIONS 33 AND 28, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTIONS 33 AND 28</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5269307.pdf","1163"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 28, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 28</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5269309.pdf","1164"
"<font color=""%23000000"">LANDS COVERED&%2358; SECTION 28, TOWNSHIP 15 NORTH, RANGE 14 WEST, CUSTER</font>","T15N-R14W","T15N","R14W","<font color=""%23000000"">SECTION 28</font>","CUSTER","05/17/2016 02:48 PM","05/17/2016 02:48 PM","Lance Mason","T15N-R14W","occ5278937.pdf","1165"
